item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q4705620,Alain Akouala Atipault,Q112320711,Minister of Special Economic Zones,2016-04-30,2017-08-22,,,Q4705620-E61C1FC3-7307-4CED-ABE0-69F245E8B359
Q4752077,Anatole Collinet Makosso,Q112320669,Minister of Education,2015-08-11,2021-05-15,,,Q4752077-C4EF07FF-3919-49FC-BADF-2E17D236B90C
Q48778190,Destinée Ermela Doukaga,Q112320657,Minister of Civic Education,2016-04-30,2021-05-15,,,Q48778190-B1BC49C8-8128-43D1-9A67-F9AC1CA781F7
Q4979263,Bruno Itoua,Q112320677,Minister of Higher Education,2016-04-30,2021-05-15,,,Q4979263-562799E0-D5EC-4DB8-ADD2-182B12C3A030
Q50379869,Aimé Ange Wilfrid Bininga,Q112320658,Minister of Civil Service,2016-04-30,2017-08-22,,,Q50379869-E0725CDA-A1AA-4DCB-AD0C-05BC87D9D793
Q5082018,Charles Richard Mondjo,Q112320695,Minister of National Defence,2012-09-25,,,,Q5082018-76A79DDA-D4BF-4136-852D-F0E70F849D8E
Q5128679,Claude Alphonse Nsilou,Q112320662,Minister of Construction,2002-08-18,2017-08-22,,,Q5128679-005E4325-67BC-4663-945D-58EA023CCA79
Q5409443,Euloge Landry Kolélas,Q112320660,Minister of Commerce,2015-08-11,2017-08-22,,,Q5409443-AA6C2D16-AACD-4ABB-AA26-1D3E68B55166
Q5493295,François Ibovi,Q98966140,Health minister of the Republic of the Congo,2012-09-25,2016-05-06,,,Q5493295-ba502fa7-4570-88d4-db08-731426da6d55
Q5561139,Gilbert Ondongo,Q112320668,Minister of Economy,2016-04-30,2017-08-22,,,Q5561139-52675485-7C8F-4ED9-B16E-B48C464AC3D7
Q55807584,Josué Rodrigue Ngouonimba,Q112320672,Minister of Equipment,2016-04-30,2017-08-22,,,Q55807584-D4EC3B16-AA88-40EA-A4F9-999860BDE2AF
Q5708967,Hellot Matson Mampouya,Q112320703,Minister of Scientific Research,2016-04-30,2017-08-22,,,Q5708967-18C7B7A0-FE69-441C-AF0B-A983D6458548
Q5715430,Henri Djombo,Q112320656,Minister of Agriculture,2016-04-30,2021-05-15,,,Q5715430-DF33ABB6-8740-4EC6-BF4B-6B2F1BED7C04
Q57418,Denis Sassou-Nguesso,Q10353660,President of the Republic of the Congo,1997-10-25,,,,Q57418-72740888-9C7D-4811-B6A6-DCD7827507B5
Q57464277,Nicéphore Fylla de Saint-Eudes,Q112581688,Minister of Vocational Training and Employment,2016-04-30,2021-05-15,,,Q57464277-B3CADC4D-23D1-4A44-AEE6-AD703FE1B0DC
Q61415246,Antoinette Dinga-Dzondo,Q112320708,Minister of Social Affairs,2016-04-30,2021-05-15,,,Q61415246-185F4A2D-AE10-487F-819F-A275131FA60B
Q61600532,Inès Nefer Ingani,Q112320727,Minister of Women,2016-04-30,2019-09,,,Q61600532-2B2FED27-9B59-4DBF-8571-E8473C792893
Q6169352,Jean-Jacques Bouya,Q112320702,Minister of Regional Planning,2012-09-25,2021-05-04,,,Q6169352-554AEABB-EA91-4A4E-8991-9E7BA93B9AA9
Q6711024,Léon-Alfred Opimbat,Q112320713,Minister of Sports,2011-08-17,2017-08-22,,,Q6711024-4FE462E4-FFCD-4EC2-B4D7-D39F9C4B3CFC
Q7192339,Pierre Mabiala,Q112320688,Minister of Justice,2016-04-30,2017-08-22,,,Q7192339-64C8C0E1-985B-4462-9826-956029B1DA46
Q7299001,Raymond Mboulou,Q112320686,Minister of Interior,2016-04-30,2017-08-22,,,Q7299001-DAE7A531-E8B4-460D-81EB-9C12F42ADD3B
